context_id,context_group,scenario_id,scenario_group,criterion,criterion_role,metric,metric_value,comparator,threshold,baseline_threshold,threshold_changed,gate_condition_met,baseline_gate_condition_met,gate_condition_changed,tier,hierarchy_reference_pass
oasis:mtt_viability,main4,absolute:variance_ratio_max:looser,single32,variance_ratio_max,quantitative_fidelity,variance_ratio,0.89703992643403,<=,1.55,1.5,True,True,True,False,unresolved,True
oasis:mtt_viability,main4,absolute:variance_ratio_max:tighter,single32,recoverability_min,quantitative_fidelity,recoverability_r,0.826094403561396,>=,0.7,0.7,False,True,True,False,unresolved,True
oasis:mtt_viability,main4,absolute:variance_ratio_max:tighter,single32,magnitude_spearman_min,quantitative_and_ranking_fidelity,magnitude_spearman,0.6041505188442152,>=,0.7,0.7,False,False,False,False,unresolved,True
oasis:mtt_viability,main4,absolute:variance_ratio_max:tighter,single32,top5pct_quantitative_min,quantitative_fidelity,top5pct_recall,0.7272727272727273,>=,0.6,0.6,False,True,True,False,unresolved,True
oasis:mtt_viability,main4,absolute:variance_ratio_max:tighter,single32,top5pct_ranking_min,ranking_fidelity,top5pct_recall,0.7272727272727273,>=,0.5,0.5,False,True,True,False,unresolved,True
oasis:mtt_viability,main4,absolute:variance_ratio_max:tighter,single32,reliability_min,reference_identifiability,reliability,0.7162720741260995,>=,0.3,0.3,False,True,True,False,unresolved,True
oasis:mtt_viability,main4,absolute:variance_ratio_max:tighter,single32,measurement_recoverability_max_exclusive,measurement_required_eligibility_not_good_performance,recoverability_r,0.826094403561396,<,0.6,0.6,False,False,False,False,unresolved,True
oasis:mtt_viability,main4,absolute:variance_ratio_max:tighter,single32,variance_ratio_min,quantitative_fidelity,variance_ratio,0.89703992643403,>=,0.5,0.5,False,True,True,False,unresolved,True
oasis:mtt_viability,main4,absolute:variance_ratio_max:tighter,single32,variance_ratio_max,quantitative_fidelity,variance_ratio,0.89703992643403,<=,1.45,1.5,True,True,True,False,unresolved,True
oasis:mtt_viability,main4,relative:all gates:looser,joint4,recoverability_min,quantitative_fidelity,recoverability_r,0.826094403561396,>=,0.63,0.7,True,True,True,False,unresolved,True
oasis:mtt_viability,main4,relative:all gates:looser,joint4,magnitude_spearman_min,quantitative_and_ranking_fidelity,magnitude_spearman,0.6041505188442152,>=,0.63,0.7,True,False,False,False,unresolved,True
oasis:mtt_viability,main4,relative:all gates:looser,joint4,top5pct_quantitative_min,quantitative_fidelity,top5pct_recall,0.7272727272727273,>=,0.54,0.6,True,True,True,False,unresolved,True
oasis:mtt_viability,main4,relative:all gates:looser,joint4,top5pct_ranking_min,ranking_fidelity,top5pct_recall,0.7272727272727273,>=,0.45,0.5,True,True,True,False,unresolved,True
oasis:mtt_viability,main4,relative:all gates:looser,joint4,reliability_min,reference_identifiability,reliability,0.7162720741260995,>=,0.27,0.3,True,True,True,False,unresolved,True
oasis:mtt_viability,main4,relative:all gates:looser,joint4,measurement_recoverability_max_exclusive,measurement_required_eligibility_not_good_performance,recoverability_r,0.826094403561396,<,0.54,0.6,True,False,False,False,unresolved,True
oasis:mtt_viability,main4,relative:all gates:looser,joint4,variance_ratio_min,quantitative_fidelity,variance_ratio,0.89703992643403,>=,0.45,0.5,True,True,True,False,unresolved,True
oasis:mtt_viability,main4,relative:all gates:looser,joint4,variance_ratio_max,quantitative_fidelity,variance_ratio,0.89703992643403,<=,1.65,1.5,True,True,True,False,unresolved,True
oasis:mtt_viability,main4,relative:all gates:tighter,joint4,recoverability_min,quantitative_fidelity,recoverability_r,0.826094403561396,>=,0.77,0.7,True,True,True,False,unresolved,True
oasis:mtt_viability,main4,relative:all gates:tighter,joint4,magnitude_spearman_min,quantitative_and_ranking_fidelity,magnitude_spearman,0.6041505188442152,>=,0.77,0.7,True,False,False,False,unresolved,True
oasis:mtt_viability,main4,relative:all gates:tighter,joint4,top5pct_quantitative_min,quantitative_fidelity,top5pct_recall,0.7272727272727273,>=,0.66,0.6,True,True,True,False,unresolved,True
oasis:mtt_viability,main4,relative:all gates:tighter,joint4,top5pct_ranking_min,ranking_fidelity,top5pct_recall,0.7272727272727273,>=,0.55,0.5,True,True,True,False,unresolved,True
oasis:mtt_viability,main4,relative:all gates:tighter,joint4,reliability_min,reference_identifiability,reliability,0.7162720741260995,>=,0.33,0.3,True,True,True,False,unresolved,True
oasis:mtt_viability,main4,relative:all gates:tighter,joint4,measurement_recoverability_max_exclusive,measurement_required_eligibility_not_good_performance,recoverability_r,0.826094403561396,<,0.66,0.6,True,False,False,False,unresolved,True
oasis:mtt_viability,main4,relative:all gates:tighter,joint4,variance_ratio_min,quantitative_fidelity,variance_ratio,0.89703992643403,>=,0.55,0.5,True,True,True,False,unresolved,True
oasis:mtt_viability,main4,relative:all gates:tighter,joint4,variance_ratio_max,quantitative_fidelity,variance_ratio,0.89703992643403,<=,1.35,1.5,True,True,True,False,unresolved,True
oasis:mtt_viability,main4,relative:recoverability_min:looser,single32,recoverability_min,quantitative_fidelity,recoverability_r,0.826094403561396,>=,0.63,0.7,True,True,True,False,unresolved,True
oasis:mtt_viability,main4,relative:recoverability_min:looser,single32,magnitude_spearman_min,quantitative_and_ranking_fidelity,magnitude_spearman,0.6041505188442152,>=,0.7,0.7,False,False,False,False,unresolved,True
oasis:mtt_viability,main4,relative:recoverability_min:looser,single32,top5pct_quantitative_min,quantitative_fidelity,top5pct_recall,0.7272727272727273,>=,0.6,0.6,False,True,True,False,unresolved,True
oasis:mtt_viability,main4,relative:recoverability_min:looser,single32,top5pct_ranking_min,ranking_fidelity,top5pct_recall,0.7272727272727273,>=,0.5,0.5,False,True,True,False,unresolved,True
oasis:mtt_viability,main4,relative:recoverability_min:looser,single32,reliability_min,reference_identifiability,reliability,0.7162720741260995,>=,0.3,0.3,False,True,True,False,unresolved,True
oasis:mtt_viability,main4,relative:recoverability_min:looser,single32,measurement_recoverability_max_exclusive,measurement_required_eligibility_not_good_performance,recoverability_r,0.826094403561396,<,0.6,0.6,False,False,False,False,unresolved,True
oasis:mtt_viability,main4,relative:recoverability_min:looser,single32,variance_ratio_min,quantitative_fidelity,variance_ratio,0.89703992643403,>=,0.5,0.5,False,True,True,False,unresolved,True
oasis:mtt_viability,main4,relative:recoverability_min:looser,single32,variance_ratio_max,quantitative_fidelity,variance_ratio,0.89703992643403,<=,1.5,1.5,False,True,True,False,unresolved,True
oasis:mtt_viability,main4,relative:recoverability_min:tighter,single32,recoverability_min,quantitative_fidelity,recoverability_r,0.826094403561396,>=,0.77,0.7,True,True,True,False,unresolved,True
oasis:mtt_viability,main4,relative:recoverability_min:tighter,single32,magnitude_spearman_min,quantitative_and_ranking_fidelity,magnitude_spearman,0.6041505188442152,>=,0.7,0.7,False,False,False,False,unresolved,True
oasis:mtt_viability,main4,relative:recoverability_min:tighter,single32,top5pct_quantitative_min,quantitative_fidelity,top5pct_recall,0.7272727272727273,>=,0.6,0.6,False,True,True,False,unresolved,True
oasis:mtt_viability,main4,relative:recoverability_min:tighter,single32,top5pct_ranking_min,ranking_fidelity,top5pct_recall,0.7272727272727273,>=,0.5,0.5,False,True,True,False,unresolved,True
oasis:mtt_viability,main4,relative:recoverability_min:tighter,single32,reliability_min,reference_identifiability,reliability,0.7162720741260995,>=,0.3,0.3,False,True,True,False,unresolved,True
oasis:mtt_viability,main4,relative:recoverability_min:tighter,single32,measurement_recoverability_max_exclusive,measurement_required_eligibility_not_good_performance,recoverability_r,0.826094403561396,<,0.6,0.6,False,False,False,False,unresolved,True
oasis:mtt_viability,main4,relative:recoverability_min:tighter,single32,variance_ratio_min,quantitative_fidelity,variance_ratio,0.89703992643403,>=,0.5,0.5,False,True,True,False,unresolved,True
oasis:mtt_viability,main4,relative:recoverability_min:tighter,single32,variance_ratio_max,quantitative_fidelity,variance_ratio,0.89703992643403,<=,1.5,1.5,False,True,True,False,unresolved,True
oasis:mtt_viability,main4,relative:magnitude_spearman_min:looser,single32,recoverability_min,quantitative_fidelity,recoverability_r,0.826094403561396,>=,0.7,0.7,False,True,True,False,unresolved,True
oasis:mtt_viability,main4,relative:magnitude_spearman_min:looser,single32,magnitude_spearman_min,quantitative_and_ranking_fidelity,magnitude_spearman,0.6041505188442152,>=,0.63,0.7,True,False,False,False,unresolved,True
oasis:mtt_viability,main4,relative:magnitude_spearman_min:looser,single32,top5pct_quantitative_min,quantitative_fidelity,top5pct_recall,0.7272727272727273,>=,0.6,0.6,False,True,True,False,unresolved,True
oasis:mtt_viability,main4,relative:magnitude_spearman_min:looser,single32,top5pct_ranking_min,ranking_fidelity,top5pct_recall,0.7272727272727273,>=,0.5,0.5,False,True,True,False,unresolved,True
oasis:mtt_viability,main4,relative:magnitude_spearman_min:looser,single32,reliability_min,reference_identifiability,reliability,0.7162720741260995,>=,0.3,0.3,False,True,True,False,unresolved,True
oasis:mtt_viability,main4,relative:magnitude_spearman_min:looser,single32,measurement_recoverability_max_exclusive,measurement_required_eligibility_not_good_performance,recoverability_r,0.826094403561396,<,0.6,0.6,False,False,False,False,unresolved,True
oasis:mtt_viability,main4,relative:magnitude_spearman_min:looser,single32,variance_ratio_min,quantitative_fidelity,variance_ratio,0.89703992643403,>=,0.5,0.5,False,True,True,False,unresolved,True
oasis:mtt_viability,main4,relative:magnitude_spearman_min:looser,single32,variance_ratio_max,quantitative_fidelity,variance_ratio,0.89703992643403,<=,1.5,1.5,False,True,True,False,unresolved,True
oasis:mtt_viability,main4,relative:magnitude_spearman_min:tighter,single32,recoverability_min,quantitative_fidelity,recoverability_r,0.826094403561396,>=,0.7,0.7,False,True,True,False,unresolved,True
oasis:mtt_viability,main4,relative:magnitude_spearman_min:tighter,single32,magnitude_spearman_min,quantitative_and_ranking_fidelity,magnitude_spearman,0.6041505188442152,>=,0.77,0.7,True,False,False,False,unresolved,True
oasis:mtt_viability,main4,relative:magnitude_spearman_min:tighter,single32,top5pct_quantitative_min,quantitative_fidelity,top5pct_recall,0.7272727272727273,>=,0.6,0.6,False,True,True,False,unresolved,True
oasis:mtt_viability,main4,relative:magnitude_spearman_min:tighter,single32,top5pct_ranking_min,ranking_fidelity,top5pct_recall,0.7272727272727273,>=,0.5,0.5,False,True,True,False,unresolved,True
oasis:mtt_viability,main4,relative:magnitude_spearman_min:tighter,single32,reliability_min,reference_identifiability,reliability,0.7162720741260995,>=,0.3,0.3,False,True,True,False,unresolved,True
oasis:mtt_viability,main4,relative:magnitude_spearman_min:tighter,single32,measurement_recoverability_max_exclusive,measurement_required_eligibility_not_good_performance,recoverability_r,0.826094403561396,<,0.6,0.6,False,False,False,False,unresolved,True
oasis:mtt_viability,main4,relative:magnitude_spearman_min:tighter,single32,variance_ratio_min,quantitative_fidelity,variance_ratio,0.89703992643403,>=,0.5,0.5,False,True,True,False,unresolved,True
oasis:mtt_viability,main4,relative:magnitude_spearman_min:tighter,single32,variance_ratio_max,quantitative_fidelity,variance_ratio,0.89703992643403,<=,1.5,1.5,False,True,True,False,unresolved,True
oasis:mtt_viability,main4,relative:top5pct_quantitative_min:looser,single32,recoverability_min,quantitative_fidelity,recoverability_r,0.826094403561396,>=,0.7,0.7,False,True,True,False,unresolved,True
oasis:mtt_viability,main4,relative:top5pct_quantitative_min:looser,single32,magnitude_spearman_min,quantitative_and_ranking_fidelity,magnitude_spearman,0.6041505188442152,>=,0.7,0.7,False,False,False,False,unresolved,True
oasis:mtt_viability,main4,relative:top5pct_quantitative_min:looser,single32,top5pct_quantitative_min,quantitative_fidelity,top5pct_recall,0.7272727272727273,>=,0.54,0.6,True,True,True,False,unresolved,True
oasis:mtt_viability,main4,relative:top5pct_quantitative_min:looser,single32,top5pct_ranking_min,ranking_fidelity,top5pct_recall,0.7272727272727273,>=,0.5,0.5,False,True,True,False,unresolved,True
oasis:mtt_viability,main4,relative:top5pct_quantitative_min:looser,single32,reliability_min,reference_identifiability,reliability,0.7162720741260995,>=,0.3,0.3,False,True,True,False,unresolved,True
oasis:mtt_viability,main4,relative:top5pct_quantitative_min:looser,single32,measurement_recoverability_max_exclusive,measurement_required_eligibility_not_good_performance,recoverability_r,0.826094403561396,<,0.6,0.6,False,False,False,False,unresolved,True
oasis:mtt_viability,main4,relative:top5pct_quantitative_min:looser,single32,variance_ratio_min,quantitative_fidelity,variance_ratio,0.89703992643403,>=,0.5,0.5,False,True,True,False,unresolved,True
oasis:mtt_viability,main4,relative:top5pct_quantitative_min:looser,single32,variance_ratio_max,quantitative_fidelity,variance_ratio,0.89703992643403,<=,1.5,1.5,False,True,True,False,unresolved,True
oasis:mtt_viability,main4,relative:top5pct_quantitative_min:tighter,single32,recoverability_min,quantitative_fidelity,recoverability_r,0.826094403561396,>=,0.7,0.7,False,True,True,False,unresolved,True
oasis:mtt_viability,main4,relative:top5pct_quantitative_min:tighter,single32,magnitude_spearman_min,quantitative_and_ranking_fidelity,magnitude_spearman,0.6041505188442152,>=,0.7,0.7,False,False,False,False,unresolved,True
oasis:mtt_viability,main4,relative:top5pct_quantitative_min:tighter,single32,top5pct_quantitative_min,quantitative_fidelity,top5pct_recall,0.7272727272727273,>=,0.66,0.6,True,True,True,False,unresolved,True
oasis:mtt_viability,main4,relative:top5pct_quantitative_min:tighter,single32,top5pct_ranking_min,ranking_fidelity,top5pct_recall,0.7272727272727273,>=,0.5,0.5,False,True,True,False,unresolved,True
oasis:mtt_viability,main4,relative:top5pct_quantitative_min:tighter,single32,reliability_min,reference_identifiability,reliability,0.7162720741260995,>=,0.3,0.3,False,True,True,False,unresolved,True
oasis:mtt_viability,main4,relative:top5pct_quantitative_min:tighter,single32,measurement_recoverability_max_exclusive,measurement_required_eligibility_not_good_performance,recoverability_r,0.826094403561396,<,0.6,0.6,False,False,False,False,unresolved,True
oasis:mtt_viability,main4,relative:top5pct_quantitative_min:tighter,single32,variance_ratio_min,quantitative_fidelity,variance_ratio,0.89703992643403,>=,0.5,0.5,False,True,True,False,unresolved,True
oasis:mtt_viability,main4,relative:top5pct_quantitative_min:tighter,single32,variance_ratio_max,quantitative_fidelity,variance_ratio,0.89703992643403,<=,1.5,1.5,False,True,True,False,unresolved,True
oasis:mtt_viability,main4,relative:top5pct_ranking_min:looser,single32,recoverability_min,quantitative_fidelity,recoverability_r,0.826094403561396,>=,0.7,0.7,False,True,True,False,unresolved,True
oasis:mtt_viability,main4,relative:top5pct_ranking_min:looser,single32,magnitude_spearman_min,quantitative_and_ranking_fidelity,magnitude_spearman,0.6041505188442152,>=,0.7,0.7,False,False,False,False,unresolved,True
oasis:mtt_viability,main4,relative:top5pct_ranking_min:looser,single32,top5pct_quantitative_min,quantitative_fidelity,top5pct_recall,0.7272727272727273,>=,0.6,0.6,False,True,True,False,unresolved,True
oasis:mtt_viability,main4,relative:top5pct_ranking_min:looser,single32,top5pct_ranking_min,ranking_fidelity,top5pct_recall,0.7272727272727273,>=,0.45,0.5,True,True,True,False,unresolved,True
